ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6780	"ENSG00000138081.15"	"FBXO11"	chr2	-	48045555	48046003	48045555	48045765	48045917	48046003	6780	14,20	1,0	2,2	0,0	197	99	1	1.0	0.876,1.0	1.0,1.0	-0.062
6782	"ENSG00000110172.7"	"CHORDC1"	chr11	-	89943703	89947343	89943703	89943762	89947185	89947343	6782	64,21	10,4	16,11	1,1	197	99	0.883966153908	1.0	0.763,0.725	0.889,0.847	-0.124
6783	"ENSG00000100867.10"	"DHRS2"	chr14	+	24110874	24112428	24110874	24111063	24112360	24112428	6783	24,27	0,1	3,2	0,0	197	99	1	1.0	1.0,0.931	1.0,1.0	-0.034
6787	"ENSG00000100867.10"	"DHRS2"	chr14	+	24109002	24112428	24109002	24109104	24112360	24112428	6787	51,11	133,72	21,13	88,56	197	99	0.509609668556	1.0	0.162,0.071	0.107,0.104	0.011
6789	"ENSG00000131389.12"	"SLC6A6"	chr3	+	14519973	14520409	14519973	14520076	14520285	14520409	6789	77,47	0,1	7,7	0,0	197	99	1	1.0	1.0,0.959	1.0,1.0	-0.02
6790	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62530013	62530338	6790	9,50	9,16	16,13	5,4	197	99	0.412604090459	1.0	0.334,0.611	0.617,0.62	-0.146
6791	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529108	62529376	62529108	62529110	62529230	62529376	6791	53,32	0,2	1,0	0,0	197	99	1	1.0	1.0,0.889	1.0,NA	-0.055
6793	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62530309	62530338	6793	129,65	9,7	5,6	0,0	197	99	1	1.0	0.878,0.824	1.0,1.0	-0.149
6794	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62530293	62530338	6794	129,63	0,1	2,1	0,0	197	99	1	1.0	1.0,0.969	1.0,1.0	-0.016
6795	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62530281	62530338	6795	130,60	3,0	3,4	0,0	197	99	1	1.0	0.956,1.0	1.0,1.0	-0.022
6796	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62530291	62530338	6796	130,61	1,2	2,2	0,0	197	99	1	1.0	0.985,0.939	1.0,1.0	-0.038
6797	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62530259	62530338	6797	157,63	6,2	5,4	0,0	197	99	1	1.0	0.929,0.941	1.0,1.0	-0.065
6798	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62530146	62530338	6798	139,57	1,0	2,1	0,0	197	99	1	1.0	0.986,1.0	1.0,1.0	-0.007
6799	"ENSG00000168002.7"	"POLR2G"	chr11	+	62530198	62530423	62530198	62530214	62530338	62530423	6799	1,29	0,2	4,5	0,0	197	99	1	1.0	1.0,0.879	1.0,1.0	-0.06
679	"ENSG00000087088.15"	"BAX"	chr19	+	49464066	49465055	49464066	49464171	49464788	49465055	679	36,67	25,36	48,33	27,21	197	99	0.969744596419	1.0	0.42,0.483	0.472,0.441	-0.005
6802	"ENSG00000137504.9"	"CREBZF"	chr11	-	85371378	85372793	85371378	85371641	85372680	85372793	6802	278,269	1,3	233,172	2,2	197	99	0.620961970554	1.0	0.993,0.978	0.983,0.977	0.006
6803	"ENSG00000162194.8"	"C11orf48"	chr11	-	62432412	62432653	62432412	62432445	62432594	62432653	6803	145,58	3,3	1,1	0,0	197	99	1	1.0	0.96,0.907	1.0,1.0	-0.067
6806	"ENSG00000162194.8"	"C11orf48"	chr11	-	62432412	62432653	62432412	62432445	62432528	62432653	6806	112,53	19,10	1,1	0,0	181	99	1	1.0	0.763,0.744	1.0,1.0	-0.246
6807	"ENSG00000162194.8"	"C11orf48"	chr11	-	62430586	62430805	62430586	62430610	62430707	62430805	6807	178,351	6,6	229,177	3,2	195	99	0.385125865901	1.0	0.938,0.967	0.975,0.978	-0.024
6811	"ENSG00000167766.14"	"ZNF83"	chr19	-	53193519	53193739	53193519	53193585	53193695	53193739	6811	7,3	0,1	1,1	0,0	197	99	1	1.0	1.0,0.601	1.0,1.0	-0.2
6813	"ENSG00000100225.13"	"FBXO7"	chr22	+	32883731	32889268	32883731	32883815	32889091	32889268	6813	86,32	0,6	32,25	1,1	197	99	0.537270514761	1.0	1.0,0.728	0.941,0.926	-0.07
6814	"ENSG00000149823.3"	"VPS51"	chr11	+	64877176	64878075	64877176	64877395	64877890	64878075	6814	21,16	0,1	0,1	0,0	197	99	1	1.0	1.0,0.889	NA,1.0	-0.055
6815	"ENSG00000149823.3"	"VPS51"	chr11	+	64877176	64878075	64877176	64877395	64877934	64878075	6815	5,8	5,0	4,4	0,0	197	99	1	1.0	0.334,1.0	1.0,1.0	-0.333
6826	"ENSG00000082014.12"	"SMARCD3"	chr7	-	150939222	150939689	150939222	150939318	150939566	150939689	6826	0,1	4,3	0,0	4,2	197	99	1	1.0	0.0,0.143	0.0,0.0	0.071
6831	"ENSG00000173933.15"	"RBM4"	chr11	+	66407170	66408663	66407170	66407594	66408441	66408663	6831	300,163	5,2	21,25	0,0	197	99	1	1.0	0.968,0.976	1.0,1.0	-0.028
6835	"ENSG00000133398.3"	"MED10"	chr5	-	6374436	6374924	6374436	6374539	6374863	6374924	6835	1,77	11,2	18,13	0,0	197	99	0.36692651507	1.0	0.044,0.951	1.0,1.0	-0.502
6838	"ENSG00000117360.8"	"PRPF3"	chr1	+	150321497	150321694	150321497	150321538	150321632	150321694	6838	283,147	6,1	1,1	0,0	192	99	1	1.0	0.961,0.987	1.0,1.0	-0.026
683	"ENSG00000157600.7"	"TMEM164"	chrX	+	109246728	109247392	109246728	109246813	109247110	109247392	683	52,107	2,6	61,41	3,2	197	99	0.931193548099	1.0	0.929,0.9	0.911,0.912	0.003
6844	"ENSG00000198373.8"	"WWP2"	chr16	+	69965411	69965793	69965411	69965483	69965704	69965793	6844	1,2	28,33	3,2	32,21	197	99	0.459304876088	1.0	0.018,0.03	0.045,0.046	-0.021
6846	"ENSG00000139793.14"	"MBNL2"	chr13	+	97999057	97999321	97999057	97999257	97999294	97999321	6846	39,11	3,3	27,19	1,1	135	99	0.434255074773	1.0	0.905,0.729	0.952,0.933	-0.126
6852	"ENSG00000173540.8"	"GMPPB"	chr3	-	49761030	49761384	49761030	49761164	49761272	49761384	6852	7,56	0,1	23,17	1,1	197	99	0.429756490331	1.0	1.0,0.966	0.92,0.895	0.076
6855	"ENSG00000173540.8"	"GMPPB"	chr3	-	49760424	49760735	49760424	49760502	49760686	49760735	6855	120,58	1,0	1,1	0,0	197	99	1	1.0	0.984,1.0	1.0,1.0	-0.008
6856	"ENSG00000173540.8"	"GMPPB"	chr3	-	49760424	49760735	49760424	49760480	49760686	49760735	6856	91,44	1,0	3,3	0,0	197	99	1	1.0	0.979,1.0	1.0,1.0	-0.01
685	"ENSG00000262246.1"	"CORO7"	chr16	-	4414830	4415072	4414830	4414921	4415003	4415072	685	1,1	23,5	0,0	1,1	180	99	1	1.0	0.023,0.099	0.0,0.0	0.061
6860	"ENSG00000132522.11"	"GPS2"	chr17	-	7217224	7217406	7217224	7217307	7217398	7217406	6860	57,36	73,49	0,0	4,3	189	99	1	1.0	0.29,0.278	0.0,0.0	0.284
6862	"ENSG00000132522.11"	"GPS2"	chr17	-	7216886	7217307	7216886	7217083	7217224	7217307	6862	182,86	1,0	2,1	0,0	197	99	1	1.0	0.989,1.0	1.0,1.0	-0.006
6863	"ENSG00000132522.11"	"GPS2"	chr17	-	7216886	7217307	7216886	7217003	7217224	7217307	6863	197,113	2,0	56,60	0,0	197	99	0.582489845365	1.0	0.98,1.0	1.0,1.0	-0.01
6866	"ENSG00000132522.11"	"GPS2"	chr17	-	7216984	7217307	7216984	7217075	7217224	7217307	6866	177,81	1,0	2,1	0,0	197	99	1	1.0	0.989,1.0	1.0,1.0	-0.006
6870	"ENSG00000132522.11"	"GPS2"	chr17	-	7215979	7216443	7215979	7216145	7216347	7216443	6870	179,109	0,1	8,8	0,0	197	99	1	1.0	1.0,0.982	1.0,1.0	-0.009
6872	"ENSG00000132522.11"	"GPS2"	chr17	-	7215979	7216443	7215979	7216223	7216347	7216443	6872	69,37	0,2	2,1	0,0	197	99	1	1.0	1.0,0.903	1.0,1.0	-0.048
6873	"ENSG00000132522.11"	"GPS2"	chr17	-	7215979	7216443	7215979	7216220	7216347	7216443	6873	69,39	1,0	1,1	0,0	197	99	1	1.0	0.972,1.0	1.0,1.0	-0.014
6874	"ENSG00000096384.15"	"HSP90AB1"	chr6	+	44218623	44218800	44218623	44218668	44218784	44218800	6874	93,67	0,1	1,1	0,0	197	99	1	1.0	1.0,0.971	1.0,1.0	-0.014
6877	"ENSG00000214026.6"	"MRPL23"	chr11	+	1977485	1977839	1977485	1977678	1977771	1977839	6877	11,7	0,3	14,11	3,2	191	99	0.802338346373	1.0	1.0,0.547	0.708,0.74	0.05
6878	"ENSG00000101361.10"	"NOP56"	chr20	+	2636953	2637195	2636953	2636962	2637046	2637195	6878	263,148	2,2	5,5	0,0	182	99	1	1.0	0.986,0.976	1.0,1.0	-0.019
6879	"ENSG00000101361.10"	"NOP56"	chr20	+	2636804	2637195	2636804	2636920	2637046	2637195	6879	528,301	0,1	14,12	0,0	197	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
687	"ENSG00000262246.1"	"CORO7"	chr16	-	4405080	4405373	4405080	4405205	4405286	4405373	687	4,3	0,1	2,3	0,0	179	99	1	1.0	1.0,0.624	1.0,1.0	-0.188
6882	"ENSG00000101361.10"	"NOP56"	chr20	+	2637419	2637871	2637419	2637541	2637667	2637871	6882	1021,486	12,2	36,35	0,0	197	99	0.44184530115	1.0	0.977,0.992	1.0,1.0	-0.016
6883	"ENSG00000101361.10"	"NOP56"	chr20	+	2635883	2636158	2635883	2635888	2635970	2636158	6883	0,42	7,2	4,7	0,0	180	99	1	1.0	0.0,0.92	1.0,1.0	-0.54
6884	"ENSG00000101361.10"	"NOP56"	chr20	+	2636579	2636860	2636579	2636680	2636783	2636860	6884	189,376	0,3	157,148	0,0	197	99	0.60579442247	1.0	1.0,0.984	1.0,1.0	-0.008
6885	"ENSG00000101361.10"	"NOP56"	chr20	+	2637419	2637871	2637419	2637541	2637671	2637871	6885	1050,496	3,1	11,8	0,0	197	99	1	1.0	0.994,0.996	1.0,1.0	-0.005
6886	"ENSG00000101361.10"	"NOP56"	chr20	+	2637303	2637541	2637303	2637311	2637419	2637541	6886	678,263	1,0	8,7	0,0	197	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
6888	"ENSG00000101361.10"	"NOP56"	chr20	+	2637419	2637871	2637419	2637541	2637663	2637871	6888	996,487	8,2	25,24	0,0	197	99	0.332445724735	1.0	0.984,0.992	1.0,1.0	-0.012
6889	"ENSG00000101361.10"	"NOP56"	chr20	+	2637419	2637871	2637419	2637541	2637692	2637871	6889	1155,512	0,1	7,6	0,0	197	99	1	1.0	1.0,0.996	1.0,1.0	-0.002
688	"ENSG00000159459.7"	"UBR1"	chr15	-	43317571	43318861	43317571	43317627	43318758	43318861	688	15,7	145,116	7,5	130,84	197	99	0.356416882858	1.0	0.049,0.029	0.026,0.029	0.011
6897	"ENSG00000146410.7"	"MTFR2"	chr6	-	136560603	136560958	136560603	136560778	136560865	136560958	6897	562,276	3,0	151,138	0,0	185	99	1	1.0	0.99,1.0	1.0,1.0	-0.005
6898	"ENSG00000146410.7"	"MTFR2"	chr6	-	136560603	136560958	136560603	136560754	136560865	136560958	6898	641,317	2,0	117,101	0,0	197	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
689	"ENSG00000118655.4"	"DCLRE1B"	chr1	+	114453752	114456708	114453752	114454460	114454753	114456708	689	103,164	3,6	106,90	2,2	197	99	0.593591234233	1.0	0.945,0.932	0.964,0.958	-0.022
6900	"ENSG00000065357.15"	"DGKA"	chr12	+	56345406	56345883	56345406	56345567	56345818	56345883	6900	0,0	0,3	1,1	19,12	197	99	1	1.0	NA,0.0	0.026,0.04	-0.033
6902	"ENSG00000065357.15"	"DGKA"	chr12	+	56333198	56333954	56333198	56333313	56333865	56333954	6902	12,1	3,1	8,5	5,3	197	99	0.461088354765	1.0	0.668,0.334	0.446,0.456	0.05
6904	"ENSG00000065357.15"	"DGKA"	chr12	+	56333198	56334217	56333198	56333313	56334097	56334217	6904	4,1	1,0	1,2	0,0	197	99	1	1.0	0.668,1.0	1.0,1.0	-0.166
6906	"ENSG00000065357.15"	"DGKA"	chr12	+	56346124	56346716	56346124	56346215	56346517	56346716	6906	2,2	9,2	2,1	7,5	197	99	0.729217602044	1.0	0.1,0.334	0.126,0.091	0.109
6907	"ENSG00000065357.15"	"DGKA"	chr12	+	56334680	56335109	56334680	56334764	56335035	56335109	6907	10,6	16,8	7,5	13,7	197	99	0.857688155962	1.0	0.239,0.274	0.213,0.264	0.018
6909	"ENSG00000065357.15"	"DGKA"	chr12	+	56347133	56347805	56347133	56347194	56347468	56347805	6909	0,4	3,6	4,2	8,5	197	99	0.893210832346	1.0	0.0,0.251	0.201,0.167	-0.058
6910	"ENSG00000065357.15"	"DGKA"	chr12	+	56333865	56334217	56333865	56333954	56334097	56334217	6910	8,7	5,4	10,5	5,4	197	99	0.915274888083	1.0	0.446,0.468	0.501,0.386	0.014
6911	"ENSG00000065357.15"	"DGKA"	chr12	+	56332698	56333089	56332698	56332773	56332969	56333089	6911	4,1	3,4	2,1	7,5	197	99	0.394904000804	1.0	0.401,0.112	0.126,0.091	0.148
6912	"ENSG00000162078.7"	"ZG16B"	chr16	+	2880415	2880797	2880415	2880494	2880694	2880797	6912	1,0	2,0	0,0	1,1	197	99	1	1.0	0.201,NA	0.0,0.0	0.201
6918	"ENSG00000134440.7"	"NARS"	chr18	-	55269586	55270175	55269586	55269779	55270043	55270175	6918	101,59	2,2	2,2	0,0	197	99	1	1.0	0.962,0.937	1.0,1.0	-0.05
6919	"ENSG00000134440.7"	"NARS"	chr18	-	55269586	55270175	55269586	55269774	55270043	55270175	6919	107,65	2,0	2,2	0,0	197	99	1	1.0	0.964,1.0	1.0,1.0	-0.018
6920	"ENSG00000134440.7"	"NARS"	chr18	-	55274528	55274715	55274528	55274565	55274675	55274715	6920	15,3	387,179	0,0	23,19	197	99	0.449863957664	1.0	0.019,0.008	0.0,0.0	0.013
6922	"ENSG00000134440.7"	"NARS"	chr18	-	55269586	55270175	55269586	55269718	55270023	55270175	6922	119,62	0,1	4,4	0,0	197	99	1	1.0	1.0,0.969	1.0,1.0	-0.016
6923	"ENSG00000134440.7"	"NARS"	chr18	-	55269586	55270175	55269586	55269718	55269972	55270175	6923	105,71	20,14	20,23	0,0	197	99	1	1.0	0.725,0.718	1.0,1.0	-0.278
6924	"ENSG00000134440.7"	"NARS"	chr18	-	55273847	55274422	55273847	55273983	55274298	55274422	6924	28,24	0,2	3,4	0,0	197	99	1	1.0	1.0,0.858	1.0,1.0	-0.071
6925	"ENSG00000134440.7"	"NARS"	chr18	-	55269586	55270175	55269586	55269817	55270043	55270175	6925	91,52	0,1	2,2	0,0	197	99	1	1.0	1.0,0.963	1.0,1.0	-0.018
6926	"ENSG00000134440.7"	"NARS"	chr18	-	55282872	55283207	55282872	55282962	55283048	55283207	6926	8,8	437,310	1,1	524,523	184	99	0.388498284527	1.0	0.01,0.014	0.001,0.001	0.011
692	"ENSG00000213741.4"	"RPS29"	chr14	-	50052667	50052871	50052667	50052767	50052867	50052871	692	175,93	6,1	1,1	0,0	197	99	1	1.0	0.936,0.979	1.0,1.0	-0.042
6930	"ENSG00000129353.10"	"SLC44A2"	chr19	+	10745431	10745749	10745431	10745563	10745649	10745749	6930	2,9	26,20	5,3	36,26	184	99	0.286691045788	1.0	0.04,0.195	0.07,0.058	0.054
6931	"ENSG00000213465.3"	"ARL2"	chr11	+	64789192	64789656	64789192	64789360	64789442	64789656	6931	391,255	2,8	360,254	3,2	180	99	0.309933707766	1.0	0.991,0.946	0.985,0.986	-0.017
6933	"ENSG00000228474.1"	"OST4"	chr2	-	27294193	27294517	27294193	27294331	27294468	27294517	6933	11,27	1320,833	7,4	1001,785	197	99	0.53775001626	1.0	0.004,0.016	0.004,0.003	0.007
6934	"ENSG00000130714.11"	"POMT1"	chr9	+	134385289	134385802	134385289	134385383	134385646	134385802	6934	44,21	19,17	21,16	16,11	197	99	0.52131218683	1.0	0.538,0.383	0.397,0.422	0.051
6935	"ENSG00000130714.11"	"POMT1"	chr9	+	134385289	134385802	134385289	134385449	134385646	134385802	6935	36,19	1,1	15,13	0,0	197	99	1	1.0	0.948,0.905	1.0,1.0	-0.074
6937	"ENSG00000104133.10"	"SPG11"	chr15	-	44890462	44890877	44890462	44890571	44890762	44890877	6937	1,0	3,2	1,2	0,0	197	99	1	1.0	0.143,0.0	1.0,1.0	-0.928
693	"ENSG00000213741.4"	"RPS29"	chr14	-	50052867	50053094	50052867	50052871	50053002	50053094	693	245,108	1,0	1,0	0,0	197	99	1	1.0	0.992,1.0	1.0,NA	-0.004
6940	"ENSG00000196576.10"	"PLXNB2"	chr22	-	50719788	50720171	50719788	50719928	50719994	50720171	6940	2,7	17,15	3,1	22,12	164	99	0.30962028653	1.0	0.066,0.22	0.076,0.048	0.081
6942	"ENSG00000162004.12"	"CCDC78"	chr16	-	774910	775145	774910	774989	775077	775145	6942	1,1	0,0	6,4	1,1	186	99	1	1.0	1.0,1.0	0.762,0.68	0.279
6943	"ENSG00000162004.12"	"CCDC78"	chr16	-	775077	775293	775077	775145	775236	775293	6943	1,1	10,2	2,1	6,5	189	99	0.816094547638	1.0	0.05,0.208	0.149,0.095	0.007
6944	"ENSG00000162004.12"	"CCDC78"	chr16	-	772921	773936	772921	773161	773856	773936	6944	0,0	3,0	2,2	7,4	197	99	1	1.0	0.0,NA	0.126,0.201	-0.164
6945	"ENSG00000162004.12"	"CCDC78"	chr16	-	772945	773161	772945	773022	773094	773161	6945	0,0	1,0	2,2	4,3	170	99	1	1.0	0.0,NA	0.226,0.28	-0.253
6947	"ENSG00000162004.12"	"CCDC78"	chr16	-	772945	773161	772945	773018	773094	773161	6947	1,0	0,2	3,3	0,0	174	99	1	1.0	1.0,0.0	1.0,1.0	-0.5
6949	"ENSG00000125124.7"	"BBS2"	chr16	-	56536228	56536720	56536228	56536368	56536653	56536720	6949	25,13	0,1	7,6	0,0	197	99	1	1.0	1.0,0.867	1.0,1.0	-0.067
694	"ENSG00000213741.4"	"RPS29"	chr14	-	50052867	50053094	50052867	50052933	50053002	50053094	694	229,102	0,2	2,0	0,0	167	99	1	1.0	1.0,0.968	1.0,NA	-0.016
6950	"ENSG00000125124.7"	"BBS2"	chr16	-	56530878	56531792	56530878	56530991	56531654	56531792	6950	1,1	30,16	1,0	16,11	197	99	0.867232087432	1.0	0.016,0.03	0.03,0.0	0.008
6951	"ENSG00000125124.7"	"BBS2"	chr16	-	56536228	56536720	56536228	56536368	56536584	56536720	6951	1,5	15,19	4,2	17,11	197	99	0.715924586279	1.0	0.032,0.117	0.106,0.084	-0.02
6955	"ENSG00000142632.12"	"ARHGEF19"	chr1	-	16532121	16532578	16532121	16532181	16532425	16532578	6955	12,6	4,1	2,2	0,0	197	99	1	1.0	0.601,0.751	1.0,1.0	-0.324
6956	"ENSG00000142632.12"	"ARHGEF19"	chr1	-	16531845	16532062	16531845	16531920	16532032	16532062	6956	2,3	67,17	0,0	19,24	197	99	0.826063217292	1.0	0.015,0.081	0.0,0.0	0.048
6958	"ENSG00000105722.5"	"ERF"	chr19	-	42753978	42754324	42753978	42754094	42754244	42754324	6958	274,132	0,2	1,1	0,0	197	99	1	1.0	1.0,0.971	1.0,1.0	-0.014
6959	"ENSG00000105722.5"	"ERF"	chr19	-	42753978	42754324	42753978	42754168	42754259	42754324	6959	204,98	1,0	1,1	0,0	189	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
6960	"ENSG00000105722.5"	"ERF"	chr19	-	42753978	42754324	42753978	42754094	42754259	42754324	6960	25,54	19,11	8,6	0,0	197	99	1	1.0	0.398,0.712	1.0,1.0	-0.445
6961	"ENSG00000143224.13"	"PPOX"	chr1	+	161140050	161140559	161140050	161140251	161140409	161140559	6961	25,98	1,1	39,26	1,0	197	99	0.792212767565	1.0	0.926,0.98	0.951,1.0	-0.022
6962	"ENSG00000143224.13"	"PPOX"	chr1	+	161137784	161138196	161137784	161137917	161138157	161138196	6962	73,41	1,0	3,3	0,0	197	99	1	1.0	0.973,1.0	1.0,1.0	-0.014
6963	"ENSG00000143224.13"	"PPOX"	chr1	+	161137784	161138196	161137784	161137917	161138182	161138196	6963	58,34	3,0	15,18	0,0	197	99	1	1.0	0.907,1.0	1.0,1.0	-0.046
6964	"ENSG00000143224.13"	"PPOX"	chr1	+	161136467	161136724	161136467	161136537	161136629	161136724	6964	23,58	10,22	23,13	11,8	190	99	0.419110315743	1.0	0.545,0.579	0.521,0.458	0.073
6965	"ENSG00000143224.13"	"PPOX"	chr1	+	161136889	161137276	161136889	161137024	161137160	161137276	6965	151,171	51,45	102,60	33,22	197	99	0.538845707385	1.0	0.598,0.656	0.608,0.578	0.034
6967	"ENSG00000143224.13"	"PPOX"	chr1	+	161136889	161137276	161136889	161137024	161137144	161137276	6967	145,139	4,4	64,48	1,0	197	99	0.562564877004	1.0	0.948,0.946	0.97,1.0	-0.038
6968	"ENSG00000143224.13"	"PPOX"	chr1	+	161136889	161137276	161136889	161137024	161137128	161137276	6968	136,127	3,15	85,50	7,4	197	99	0.575006995512	1.0	0.958,0.81	0.859,0.863	0.023
6970	"ENSG00000185624.10"	"P4HB"	chr17	-	79813017	79813327	79813017	79813155	79813249	79813327	6970	74,26	2,1	1,2	0,0	192	99	1	1.0	0.95,0.931	1.0,1.0	-0.059
6971	"ENSG00000185624.10"	"P4HB"	chr17	-	79816689	79817263	79816689	79816896	79817056	79817263	6971	11,136	1,0	21,27	0,0	197	99	0.32762741027	1.0	0.847,1.0	1.0,1.0	-0.077
6972	"ENSG00000185624.10"	"P4HB"	chr17	-	79803436	79803698	79803436	79803618	79803693	79803698	6972	34,66	0,4	21,13	1,0	173	99	0.70013355376	1.0	1.0,0.904	0.923,1.0	-0.01
6973	"ENSG00000185624.10"	"P4HB"	chr17	-	79816689	79817263	79816689	79816926	79817056	79817263	6973	465,221	29,8	14,19	0,0	197	99	1	1.0	0.89,0.933	1.0,1.0	-0.089
6974	"ENSG00000185624.10"	"P4HB"	chr17	-	79817056	79817606	79817056	79817263	79817381	79817606	6974	155,201	6,11	56,49	0,0	197	99	0.285543371059	1.0	0.928,0.902	1.0,1.0	-0.085
6975	"ENSG00000185624.10"	"P4HB"	chr17	-	79817056	79817606	79817056	79817263	79817527	79817606	6975	236,279	0,6	100,57	1,0	197	99	0.553799804257	1.0	1.0,0.959	0.98,1.0	-0.01
6976	"ENSG00000185624.10"	"P4HB"	chr17	-	79817056	79817606	79817056	79817303	79817527	79817606	6976	491,260	0,1	4,5	0,0	197	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
6978	"ENSG00000185624.10"	"P4HB"	chr17	-	79817381	79817606	79817381	79817395	79817527	79817606	6978	378,209	5,1	3,5	0,0	197	99	1	1.0	0.974,0.991	1.0,1.0	-0.018
6979	"ENSG00000182481.4"	"KPNA2"	chr17	+	66033109	66033323	66033109	66033123	66033195	66033323	6979	145,69	0,1	1,1	0,0	170	99	1	1.0	1.0,0.976	1.0,1.0	-0.012
6980	"ENSG00000182481.4"	"KPNA2"	chr17	+	66040079	66040328	66040079	66040187	66040285	66040328	6980	67,26	4,3	1,1	0,0	196	99	1	1.0	0.894,0.814	1.0,1.0	-0.146
6982	"ENSG00000172936.8"	"MYD88"	chr3	+	38181878	38182339	38181878	38182040	38182247	38182339	6982	21,40	5,2	45,34	5,5	197	99	0.850212885969	1.0	0.679,0.91	0.819,0.774	-0.002
6983	"ENSG00000172936.8"	"MYD88"	chr3	+	38181878	38182339	38181878	38182083	38182247	38182339	6983	3,12	0,0	7,7	1,0	197	99	1	1.0	1.0,1.0	0.779,1.0	0.111
6984	"ENSG00000172936.8"	"MYD88"	chr3	+	38181878	38182339	38181878	38182059	38182247	38182339	6984	1,14	16,28	10,8	37,26	197	99	0.756938566162	1.0	0.03,0.201	0.12,0.134	-0.011
6985	"ENSG00000172936.8"	"MYD88"	chr3	+	38181354	38182070	38181354	38181489	38181833	38182070	6985	10,6	1,0	1,0	0,0	197	99	1	1.0	0.834,1.0	1.0,NA	-0.083
6986	"ENSG00000109917.6"	"ZNF259"	chr11	-	116658197	116658703	116658197	116658359	116658505	116658703	6986	3,8	5,0	1,1	0,0	197	99	1	1.0	0.232,1.0	1.0,1.0	-0.384
6989	"ENSG00000136319.7"	"TTC5"	chr14	-	20760141	20763685	20760141	20760286	20763470	20763685	6989	3,8	14,6	2,1	11,7	197	99	0.2736016182	1.0	0.097,0.401	0.084,0.067	0.173
6991	"ENSG00000112983.13"	"BRD8"	chr5	-	137506418	137506601	137506418	137506423	137506520	137506601	6991	39,23	1,0	1,2	0,0	195	99	1	1.0	0.952,1.0	1.0,1.0	-0.024
6994	"ENSG00000079462.3"	"PAFAH1B3"	chr19	-	42804240	42804373	42804240	42804244	42804322	42804373	6994	7,3	193,114	0,0	29,28	176	99	0.576394606993	1.0	0.02,0.015	0.0,0.0	0.018
6995	"ENSG00000079462.3"	"PAFAH1B3"	chr19	-	42806383	42806723	42806383	42806477	42806673	42806723	6995	97,0	0,1	42,59	0,0	197	99	0.483258166506	1.0	1.0,0.0	1.0,1.0	-0.5
7001	"ENSG00000188603.12"	"CLN3"	chr16	-	28503034	28503536	28503034	28503156	28503340	28503536	7001	10,10	9,33	3,3	11,14	197	99	0.326490359573	1.0	0.358,0.132	0.121,0.097	0.136
7002	"ENSG00000188603.12"	"CLN3"	chr16	-	28488599	28488956	28488599	28488680	28488784	28488956	7002	12,60	1,1	13,21	0,0	197	99	1	1.0	0.858,0.968	1.0,1.0	-0.087
7004	"ENSG00000188603.12"	"CLN3"	chr16	-	28493647	28493993	28493647	28493703	28493928	28493993	7004	4,7	0,3	2,1	0,0	197	99	1	1.0	1.0,0.54	1.0,1.0	-0.23
7005	"ENSG00000188603.12"	"CLN3"	chr16	-	28493647	28493993	28493647	28493703	28493946	28493993	7005	19,14	1,0	1,1	0,0	197	99	1	1.0	0.905,1.0	1.0,1.0	-0.047
7008	"ENSG00000169242.7"	"EFNA1"	chr1	+	155105978	155106256	155105978	155106044	155106205	155106256	7008	8,0	5,4	2,1	3,2	197	99	0.809311709576	1.0	0.446,0.0	0.251,0.201	-0.003
7009	"ENSG00000064932.11"	"SBNO2"	chr19	-	1109499	1109776	1109499	1109592	1109681	1109776	7009	54,31	0,1	8,9	0,0	187	99	1	1.0	1.0,0.943	1.0,1.0	-0.028
7010	"ENSG00000064932.11"	"SBNO2"	chr19	-	1109133	1109597	1109133	1109210	1109504	1109597	7010	11,0	1,0	1,1	0,0	197	99	1	1.0	0.847,NA	1.0,1.0	-0.153
7013	"ENSG00000137073.16"	"UBAP2"	chr9	-	33921690	33922597	33921690	33921862	33922356	33922597	7013	94,150	1,2	54,49	0,0	197	99	0.435473461537	1.0	0.979,0.974	1.0,1.0	-0.024
7014	"ENSG00000177455.7"	"CD19"	chr16	+	28948775	28949001	28948775	28948844	28948944	28949001	7014	0,4	11,1	0,0	4,3	197	99	1	1.0	0.0,0.668	0.0,0.0	0.334
