Gene	Ensembl_Gene_ID	Chromosome	Gene_start	Gene_end
TAF11L2	ENSG00000284373	5	17498231	17498827
H3P17	ENSG00000248205	5	17502043	17502363
H3P18	ENSG00000249620	5	17511833	17512238
TAF11L3	ENSG00000284439	5	17518367	17518963
TAF11L4	ENSG00000284283	5	17521801	17522397
TAF11L5	ENSG00000284234	5	17525235	17525831
TAF11L6	ENSG00000284042	5	17528669	17529265
TAF11L7	ENSG00000284465	5	17585162	17585758
TAF11L8	ENSG00000283967	5	17590364	17590960
TAF11L9	ENSG00000283988	5	17593798	17594394
TAF11L10	ENSG00000284356	5	17597232	17597828
TAF11L11	ENSG00000283740	5	17604177	17605377
TAF11L12	ENSG00000249156	5	17610496	17611583
H3P19	ENSG00000271296	5	17614781	17615111
H3P20	ENSG00000250351	5	17620533	17620939
H3P21	ENSG00000250386	5	17625551	17625959
TAF11L13	ENSG00000283776	5	17632088	17632684
TAF11L14	ENSG00000250782	5	17634460	17635053
H3Y1	ENSG00000269466	5	17654868	17655849
H3P22	ENSG00000250715	5	17670168	17670571
LINC02223	ENSG00000249937	5	17684584	17955857
RPL36AP21	ENSG00000240785	5	18049232	18049872
SNORD81	ENSG00000212278	5	18236123	18236196
RN7SL58P	ENSG00000241552	5	18547312	18547605
LINC02100	ENSG00000248693	5	18704433	18746173
UBE2V1P12	ENSG00000249191	5	18886622	18887095
Metazoa_SRP	ENSG00000276764	5	18958147	18958413
RPL32P14	ENSG00000242654	5	19041009	19041386
HSPD1P15	ENSG00000249557	5	19233366	19234487
CDH18	ENSG00000145526	5	19471296	20575873
CDH18-AS1	ENSG00000249854	5	20305565	20347972
LINC02146	ENSG00000249490	5	20606710	20616441
LINC02241	ENSG00000251629	5	20611806	20937800
GUSBP1	ENSG00000291102	5	21341833	21589372
GUSBP1	ENSG00000183666	5	21459560	21501826
CDH12	ENSG00000154162	5	21750673	22853344
HSPD1P1	ENSG00000213430	5	21882585	21884310
PMCHL1	ENSG00000168967	5	22142373	22142903
GCNT1P2	ENSG00000249206	5	22580225	22580819
Y_RNA	ENSG00000206912	5	23299155	23299262
PRDM9	ENSG00000164256	5	23443586	23528093
TRPC6P9	ENSG00000249607	5	23688927	23689386
LINC02899	ENSG00000248874	5	23951348	24178263
ADH5P5	ENSG00000234865	5	23980587	23980938
Y_RNA	ENSG00000200600	5	23994502	23994603
Metazoa_SRP	ENSG00000277455	5	24449351	24449615
CDH10	ENSG00000040731	5	24487100	24644978
TRPC6P6	ENSG00000250099	5	24749374	24749772
BTG4P1	ENSG00000248156	5	24786842	24787024
SNORD29	ENSG00000223004	5	24811481	24811548
LINC02239	ENSG00000248908	5	24835280	24840583
Y_RNA	ENSG00000199911	5	24910594	24910695
LINC02228	ENSG00000251273	5	25087450	25190956
LINC02211	ENSG00000245662	5	25187800	25324386
RNU6-374P	ENSG00000201016	5	25701217	25701324
MSNP1	ENSG00000251593	5	25909503	25911234
RNU4-43P	ENSG00000222560	5	26012889	26013025
CCNB3P1	ENSG00000249616	5	26739753	26741183
CDH9	ENSG00000113100	5	26880597	27121150
RNU6-738P	ENSG00000207261	5	27111569	27111674
PURPL	ENSG00000250337	5	27217714	27497871
LINC02103	ENSG00000249785	5	28285964	28287807
RNU6-909P	ENSG00000252867	5	28624657	28624763
LINC02109	ENSG00000259786	5	28809331	29217115
LSP1P3	ENSG00000162685	5	28926816	28927023
SUCLG2P4	ENSG00000249226	5	29001760	29003357
LINC02064	ENSG00000248391	5	29304305	29396095
UBL5P1	ENSG00000248418	5	29600676	29600868
RN7SKP207	ENSG00000223136	5	29948828	29949130
HPRT1P2	ENSG00000250587	5	30248350	30248893
RPL19P11	ENSG00000241668	5	31053565	31054153
CDH6	ENSG00000113361	5	31193686	31329146
DUX4L51	ENSG00000250482	5	31249879	31250987
DROSHA	ENSG00000113360	5	31400494	31532196
Y_RNA	ENSG00000206682	5	31505684	31505788
C5orf22	ENSG00000082213	5	31532287	31555053
RNU6-363P	ENSG00000199765	5	31595565	31595669
PDZD2	ENSG00000133401	5	31639131	32110932
RNU6-358P	ENSG00000252373	5	31820564	31820638
RNU6-760P	ENSG00000251887	5	31832439	31832535
RPL5P14	ENSG00000243914	5	31847271	31848148
TPT1P5	ENSG00000214108	5	31908361	31909186
MIR4279	ENSG00000266243	5	31936102	31936159
GOLPH3	ENSG00000113384	5	32124716	32174319
Y_RNA	ENSG00000200065	5	32134738	32134834
GOLPH3-DT	ENSG00000272086	5	32173960	32175273
MTMR12	ENSG00000150712	5	32226994	32312987
RNU6-1079P	ENSG00000199731	5	32234766	32234875
RNU6-378P	ENSG00000207052	5	32309662	32309768
ZFR	ENSG00000056097	5	32354350	32444740
MIR579	ENSG00000207956	5	32394378	32394475
SUB1	ENSG00000113387	5	32531633	32604079
LINC02061	ENSG00000250885	5	32646564	32651976
NPR3	ENSG00000113389	5	32689070	32791724
LINC02120	ENSG00000248279	5	32947443	32962467
LINC02160	ENSG00000251443	5	33229257	33284642
TARS1-DT	ENSG00000249572	5	33424025	33440649
TARS1	ENSG00000113407	5	33440696	33468091
TOMM40P3	ENSG00000249360	5	33502072	33503135
ADAMTS12	ENSG00000151388	5	33523535	33892019
RNU6-923P	ENSG00000201623	5	33888056	33888162
RXFP3	ENSG00000182631	5	33936386	33938918
SLC45A2	ENSG00000164175	5	33944623	33984693
AMACR	ENSG00000242110	5	33986165	34008104
C1QTNF3-AMACR	ENSG00000273294	5	33987174	34124528
C1QTNF3	ENSG00000082196	5	34017858	34043213
GUSBP18	ENSG00000215158	5	34175822	34218343
RAI14-DT	ENSG00000271874	5	34651457	34651888
RAI14	ENSG00000039560	5	34656328	34832612
TTC23L-AS1	ENSG00000272323	5	34837549	34839278
TTC23L	ENSG00000205838	5	34838833	34900511
RPL21P54	ENSG00000241829	5	34883057	34883520
RAD1	ENSG00000113456	5	34905260	34918989
BRIX1	ENSG00000113460	5	34915677	34925996
DNAJC21	ENSG00000168724	5	34929559	34958964
AGXT2	ENSG00000113492	5	34998101	35048135
PRLR	ENSG00000113494	5	35048756	35230487
U3	ENSG00000201368	5	35429064	35429277
SPEF2	ENSG00000152582	5	35617844	35814611
RNU7-130P	ENSG00000238441	5	35632963	35633024
IL7R	ENSG00000168685	5	35852695	35879603
CAPSL	ENSG00000152611	5	35904288	35938779
CAPSL-DT	ENSG00000249748	5	35938822	35939993
UGT3A1	ENSG00000145626	5	35951006	36001028
UGT3A2	ENSG00000168671	5	36035021	36071358
LMBRD2	ENSG00000164187	5	36098407	36151887
MIR580	ENSG00000207756	5	36147892	36147988
SKP2	ENSG00000145604	5	36151989	36196849
RNU6-1305P	ENSG00000201223	5	36155119	36155222
NADK2	ENSG00000152620	5	36192589	36242279
NADK2-AS1	ENSG00000245711	5	36221055	36221902
RANBP3L	ENSG00000164188	5	36246913	36302114
RNA5SP181	ENSG00000222178	5	36485343	36485440
SLC1A3	ENSG00000079215	5	36596588	36688334
NIPBL-DT	ENSG00000285967	5	36864425	36876700
NIPBL	ENSG00000164190	5	36876769	37066413
KRT18P31	ENSG00000249850	5	36885206	36886497
RPS4XP6	ENSG00000244073	5	37085056	37085852
CPLANE1	ENSG00000197603	5	37106228	37249376
RBISP2	ENSG00000271378	5	37130430	37130700
OFD1P17	ENSG00000228212	5	37209364	37212381
RN7SL37P	ENSG00000242493	5	37246173	37246479
CPLANE1-AS1	ENSG00000286193	5	37248979	37252617
NUP155	ENSG00000113569	5	37288137	37371106
RNU7-75P	ENSG00000251880	5	37327135	37327196
WDR70	ENSG00000082068	5	37379285	37753435
KCTD9P5	ENSG00000248216	5	37505688	37506857
RNU6-1190P	ENSG00000222743	5	37619985	37620088
RNU6-484P	ENSG00000206743	5	37700331	37700437
GDNF-AS1	ENSG00000248587	5	37811589	37953827
GDNF	ENSG00000168621	5	37812677	37840041
LINC02117	ENSG00000248539	5	37899363	37920869
LINC02110	ENSG00000251518	5	37948491	37951055
LINC02119	ENSG00000248461	5	38025568	38184717
EGFLAM	ENSG00000164318	5	38258409	38465480
EGFLAM-AS4	ENSG00000248730	5	38282264	38290986
EGFLAM-AS3	ENSG00000249071	5	38345347	38346551
EGFLAM-AS2	ENSG00000248572	5	38399814	38403471
EGFLAM-AS1	ENSG00000249491	5	38425036	38427376
LIFR	ENSG00000113594	5	38474668	38608354
LIFR-AS1	ENSG00000244968	5	38556765	38671216
MIR3650	ENSG00000265304	5	38557502	38557561
OSMR-DT	ENSG00000249740	5	38682581	38845829
OSMR	ENSG00000145623	5	38845858	38945596
RICTOR	ENSG00000164327	5	38937920	39074399
AIG1P1	ENSG00000249089	5	39022411	39022558
FYB1	ENSG00000082074	5	39105252	39274528
GOLGA5P1	ENSG00000251215	5	39169210	39170335
C9	ENSG00000113600	5	39284140	39371324
DAB2	ENSG00000153071	5	39371675	39462300
LINC02104	ENSG00000271334	5	39520398	39524726
CFAP53P1	ENSG00000251515	5	39571478	39572639
INTS6P1	ENSG00000250492	5	39718984	39721513
GCSHP1	ENSG00000248651	5	39888576	39889059
LINC00603	ENSG00000250048	5	39892138	40053324
KRT18P56	ENSG00000249668	5	40066651	40067200
LINC00604	ENSG00000250585	5	40240167	40267657
RNU1-150P	ENSG00000199361	5	40269558	40269719
TTC33	ENSG00000113638	5	40512333	40755963
SNORA63	ENSG00000199552	5	40654963	40655094
PTGER4	ENSG00000171522	5	40679915	40693735
PRKAA1	ENSG00000132356	5	40759389	40798374
RPL37	ENSG00000145592	5	40825262	40835222
SNORD72	ENSG00000212296	5	40832656	40832735
CARD6	ENSG00000132357	5	40841308	40860175
C7	ENSG00000112936	5	40909492	41020216
RNU7-161P	ENSG00000253098	5	40911067	40911128
MROH2B	ENSG00000171495	5	40998017	41071342
C6	ENSG00000039537	5	41142116	41261438
PLCXD3	ENSG00000182836	5	41306952	41510628
OXCT1	ENSG00000083720	5	41730065	41870425
OXCT1-AS1	ENSG00000248668	5	41869927	41872241
RIMOC1	ENSG00000205765	5	41904188	41921636
FBXO4	ENSG00000151876	5	41925254	41941743
RPSAP38	ENSG00000239694	5	41951313	41952193
Y_RNA	ENSG00000199487	5	41963868	41963969
MTHFD2P6	ENSG00000249266	5	41967139	41968366
GHR	ENSG00000112964	5	42423439	42721878
SERBP1P6	ENSG00000248873	5	42465400	42468868
CCDC152	ENSG00000198865	5	42756818	42802439
SELENOP	ENSG00000250722	5	42799880	42887392
PPIAP77	ENSG00000249092	5	42892319	42892817
PRELID3BP4	ENSG00000251163	5	42897262	42897832
PRELID3BP5	ENSG00000251656	5	42908208	42908667
PRELID3BP6	ENSG00000249516	5	42917414	42917984
PRELID3BP7	ENSG00000250711	5	42972624	42973092
ANXA2R-OT1	ENSG00000177738	5	43013060	43067452
ANXA2R	ENSG00000177721	5	43039233	43043170
ANXA2R-AS1	ENSG00000215068	5	43041572	43064272
ZNF131	ENSG00000172262	5	43065176	43192021
NIM1K	ENSG00000177453	5	43192071	43280850
TUBAP14	ENSG00000247763	5	43231812	43233173
HMGCS1	ENSG00000112972	5	43287470	43313512
CCL28	ENSG00000151882	5	43376645	43412391
TMEM267	ENSG00000151881	5	43444252	43483893
C5orf34	ENSG00000172244	5	43486709	43515148
EEF1A1P19	ENSG00000249855	5	43495073	43496454
C5orf34-AS1	ENSG00000248554	5	43511058	43521811
PAIP1	ENSG00000172239	5	43526267	43557758
NNT-AS1	ENSG00000248092	5	43571594	43603230
AMD1P3	ENSG00000249286	5	43586918	43588223
NNT	ENSG00000112992	5	43602692	43707405
RPL29P12	ENSG00000224993	5	43666766	43667232
RNU6-381P	ENSG00000212561	5	44066624	44066731
FGF10	ENSG00000070193	5	44300247	44389706
FGF10-AS1	ENSG00000248464	5	44388732	44413989
LINC02224	ENSG00000249203	5	44495099	44658569
RN7SL383P	ENSG00000263556	5	44716193	44716486
MRPS30-DT	ENSG00000251141	5	44742420	44808777
MRPS30	ENSG00000112996	5	44808947	44820428
HCN1	ENSG00000164588	5	45254948	45696498
EMB	ENSG00000170571	5	50396192	50443248
PARP8	ENSG00000151883	5	50665899	50846519
LINC02106	ENSG00000251573	5	50969217	50970167
RNU6-480P	ENSG00000207060	5	51055353	51055459
RNU6-1296P	ENSG00000206606	5	51167541	51167647
ISL1-DT	ENSG00000259663	5	51372736	51383332
ISL1	ENSG00000016082	5	51383448	51394730
HMGB1P47	ENSG00000249338	5	51409617	51410205
RNA5SP182	ENSG00000251873	5	51886688	51886769
KATNBL1P4	ENSG00000249270	5	51930808	51932036
LINC02118	ENSG00000248789	5	52008031	52080987
RPS17P11	ENSG00000244621	5	52282567	52282859
MFSD4BP1	ENSG00000250827	5	52579555	52581106
PELO-AS1	ENSG00000248898	5	52673186	52799987
ITGA1	ENSG00000213949	5	52787916	52959209
PELO	ENSG00000152684	5	52787916	52804044
B3GNTL1P1	ENSG00000251237	5	52889666	52889954
ITGA2-AS1	ENSG00000249899	5	52930606	52990278
ITGA2	ENSG00000164171	5	52989340	53094779
MOCS2	ENSG00000164172	5	53095679	53110063
MOCS2-DT	ENSG00000247796	5	53109816	53127673
FST	ENSG00000134363	5	53480626	53487134
NDUFS4	ENSG00000164258	5	53560633	53683338
LINC02105	ENSG00000250447	5	53776048	53819722
ASS1P9	ENSG00000217791	5	53859166	53860401
ARL15	ENSG00000185305	5	53883942	54310582
RNU6-272P	ENSG00000222960	5	53912020	53912123
MIR581	ENSG00000207627	5	53951504	53951599
RN7SL801P	ENSG00000241230	5	54048007	54048308
LINC01033	ENSG00000249069	5	54313564	54415238
RPL37P25	ENSG00000251597	5	54399439	54400033
HSPB3	ENSG00000169271	5	54455699	54456377
SNX18	ENSG00000178996	5	54517759	54546586
CSPG4BP	ENSG00000232517	5	54808210	54872551
ESM1	ENSG00000164283	5	54977867	55022671
GZMK	ENSG00000113088	5	55024256	55034570
Y_RNA	ENSG00000207229	5	55040847	55040945
GZMAP1	ENSG00000249454	5	55073015	55096553
GZMA	ENSG00000145649	5	55102646	55110252
CDC20B	ENSG00000164287	5	55112971	55173177
GPX8	ENSG00000164294	5	55160167	55167297
MIR449A	ENSG00000198983	5	55170532	55170622
MIR449B	ENSG00000207728	5	55170646	55170742
MIR449C	ENSG00000251856	5	55172262	55172353
MCIDAS	ENSG00000234602	5	55219564	55227315
CCNO	ENSG00000152669	5	55231152	55233608
CCNO-DT	ENSG00000251307	5	55233934	55295201
DHX29	ENSG00000067248	5	55256055	55307694
MTREX	ENSG00000039123	5	55307989	55425579
PLPP1	ENSG00000067113	5	55424854	55534969
MIR5687	ENSG00000265135	5	55508850	55508926
RNF138P1	ENSG00000250853	5	55530156	55530701
AK4P2	ENSG00000249410	5	55551885	55552554
SLC38A9	ENSG00000177058	5	55625845	55773194
DDX4	ENSG00000152670	5	55738017	55817157
RNA5SP183	ENSG00000199322	5	55777469	55777587
HNRNPH1P3	ENSG00000248854	5	55838801	55840025
IL31RA	ENSG00000164509	5	55851357	55922854
IL6ST	ENSG00000134352	5	55935095	55995022
IL6ST-DT	ENSG00000227908	5	55995153	56003649
ANKRD55	ENSG00000164512	5	56099680	56233330
RNU6-299P	ENSG00000253032	5	56125671	56125770
RPL17P22	ENSG00000243592	5	56136979	56137531
RNA5SP184	ENSG00000223003	5	56146739	56146846
C1GALT1P2	ENSG00000251435	5	56192530	56193633
RNA5SP185	ENSG00000212265	5	56260333	56260446
PSMC1P4	ENSG00000248781	5	56275304	56276630
RNU6ATAC2P	ENSG00000210678	5	56297564	56297689
HMGN1P17	ENSG00000250787	5	56381781	56382075
LINC01948	ENSG00000248727	5	56451627	56481946
RPL26P19	ENSG00000226221	5	56504635	56505072
C5orf67	ENSG00000225940	5	56511567	56606232
MAP3K1	ENSG00000095015	5	56815549	56896152
SETD9	ENSG00000155542	5	56909260	56925532
MIER3	ENSG00000155545	5	56919602	56971675
Y_RNA	ENSG00000207293	5	57169108	57169209
GPBP1	ENSG00000062194	5	57173948	57264679
RMEL3	ENSG00000250961	5	57395060	57534504
SALL4P1	ENSG00000250308	5	57422464	57424391
ACTBL2	ENSG00000169067	5	57480018	57482811
LNCBRM	ENSG00000249436	5	57574027	57619816
LINC02225	ENSG00000249584	5	57890327	57899162
LINC02101	ENSG00000248132	5	58107631	58122375
PGAM1P1	ENSG00000248271	5	58161197	58161752
PLK2	ENSG00000145632	5	58453982	58460139
GAPT	ENSG00000175857	5	58491435	58497090
MIR548AE2	ENSG00000265699	5	58530043	58530109
LINC02108	ENSG00000250127	5	58541567	58558243
RAB3C	ENSG00000152932	5	58582221	58859394
RPL5P15	ENSG00000240412	5	58822503	58823714
PDE4D	ENSG00000113448	5	58969038	60522120
NDUFB4P2	ENSG00000251306	5	59528861	59529251
MIR582	ENSG00000202601	5	59703606	59703703
RNU6-806P	ENSG00000202017	5	60304047	60304151
SETP21	ENSG00000214244	5	60459848	60460739
PART1	ENSG00000152931	5	60487713	60548813
DEPDC1B	ENSG00000035499	5	60596912	60700190
CAB39P1	ENSG00000251303	5	60630514	60630973
KRT8P31	ENSG00000250148	5	60743563	60744970
ELOVL7	ENSG00000164181	5	60751791	60844274
ERCC8	ENSG00000049167	5	60866454	60945073
GNL3LP1	ENSG00000215032	5	60891935	60893577
ERCC8-AS1	ENSG00000233847	5	60917490	60919573
NDUFAF2	ENSG00000164182	5	60945177	61154531
SMIM15	ENSG00000188725	5	61157704	61162468
SMIM15-AS1	ENSG00000251279	5	61162070	61232040
LINC02057	ENSG00000249279	5	61201304	61304811
ZSWIM6	ENSG00000130449	5	61332258	61546172
RPL3P6	ENSG00000213891	5	61390668	61391871
C5orf64	ENSG00000178722	5	61610424	61793401
RNU6-913P	ENSG00000212215	5	61664145	61664239
C5orf64-AS1	ENSG00000251575	5	61732774	61735715
RN7SKP157	ENSG00000251983	5	62146665	62146946
KIF2A	ENSG00000068796	5	62306162	62391025
DIMT1	ENSG00000086189	5	62347284	62403943
IPO11	ENSG00000086200	5	62403972	62628582
RNU6-661P	ENSG00000199279	5	62443176	62443282
CKS1BP3	ENSG00000268942	5	62512246	62512482
RPL35AP14	ENSG00000240436	5	62575951	62576271
LRRC70	ENSG00000186105	5	62578819	62581446
ISCA1P1	ENSG00000217416	5	62776877	62777263
HTR1A	ENSG00000178394	5	63957874	63962507
RNF180	ENSG00000164197	5	64165843	64372869
NT5ELP	ENSG00000236068	5	64404512	64486615
RGS7BP	ENSG00000186479	5	64506015	64612319
RN7SL169P	ENSG00000242547	5	64539504	64539792
RNU6-294P	ENSG00000201869	5	64573569	64573670
MRPL49P1	ENSG00000224296	5	64674853	64675387
SHISAL2B	ENSG00000145642	5	64690442	64718190
SREK1IP1	ENSG00000153006	5	64718148	64768691
CWC27	ENSG00000153015	5	64766368	65102412
Y_RNA	ENSG00000207439	5	65123369	65123474
ADAMTS6	ENSG00000049192	5	65148738	65481920
RPEP1	ENSG00000250732	5	65251127	65251784
CENPK	ENSG00000123219	5	65517766	65563168
PPWD1	ENSG00000113593	5	65563236	65587549
TRIM23	ENSG00000113595	5	65589690	65625975
RNU6-540P	ENSG00000207352	5	65604661	65604761
TRAPPC13	ENSG00000113597	5	65625004	65666233
SHLD3	ENSG00000253251	5	65625027	65630928
SGTB	ENSG00000197860	5	65665928	65723035
NLN	ENSG00000123213	5	65722205	65871725
ERBIN	ENSG00000112851	5	65883128	66082546
ERBIN-DT	ENSG00000269961	5	65924629	65925135
SREK1	ENSG00000153914	5	66139971	66183615
LINC02065	ENSG00000248846	5	66205120	66209893
LINC02229	ENSG00000250313	5	66507380	66511644
PPIAP78	ENSG00000234838	5	66572057	66572546
MAST4	ENSG00000069020	5	66596380	67169593
MAST4-IT1	ENSG00000249057	5	66662331	66662988
MAST4-AS1	ENSG00000229666	5	67001383	67004080
CD180	ENSG00000134061	5	67179613	67196799
TILRLS	ENSG00000251206	5	67268022	67270182
LINC02997	ENSG00000249364	5	67379378	67806600
LINC02242	ENSG00000249736	5	67632266	67646789
BCL9P1	ENSG00000249238	5	67636382	67638942
RNU6-1232P	ENSG00000252108	5	68159061	68159146
EEF1B2P2	ENSG00000213864	5	68159218	68159893
LINC02219	ENSG00000253787	5	68189876	68198407
PIK3R1	ENSG00000145675	5	68215740	68301821
VWA8P1	ENSG00000250289	5	68854910	68855085
U8	ENSG00000212249	5	68873954	68874087
RN7SKP251	ENSG00000276309	5	68970439	68970752
LINC02198	ENSG00000249352	5	68970692	69030165
SUMO2P4	ENSG00000249183	5	69068925	69069200
SLC30A5	ENSG00000145740	5	69093991	69131069
SNORA50D	ENSG00000280894	5	69160808	69160939
CCNB1	ENSG00000134057	5	69167135	69178245
CENPH	ENSG00000153044	5	69189574	69210357
MRPS36	ENSG00000134056	5	69217760	69230158
CDK7	ENSG00000134058	5	69234795	69277430
CCDC125	ENSG00000183323	5	69280175	69332809
CFL1P5	ENSG00000213830	5	69313371	69313872
CHCHD2P2	ENSG00000215006	5	69333929	69334249
NDUFB9P1	ENSG00000271045	5	69349936	69350445
AK6	ENSG00000085231	5	69350984	69370013
TAF9	ENSG00000273841	5	69362026	69370013
RAD17	ENSG00000152942	5	69369293	69414801
MARVELD2	ENSG00000152939	5	69415065	69444330
RPS27P14	ENSG00000244717	5	69469883	69470136
RN7SL616P	ENSG00000266477	5	69478997	69479265
OCLN	ENSG00000197822	5	69492292	69558104
RNU6-724P	ENSG00000212260	5	69530613	69530717
GTF2H2C	ENSG00000183474	5	69560191	69595221
NAIPP3	ENSG00000248477	5	69618313	69623446
GUSBP3	ENSG00000253203	5	69640266	69679193
GUSBP13	ENSG00000198237	5	69875271	69920867
CDH12P2	ENSG00000249230	5	69985204	69985501
SERF1B	ENSG00000205572	5	70025247	70043113
SMN2	ENSG00000205571	5	70049638	70078522
NAIPP2	ENSG00000179978	5	70094659	70128434
CDH12P3	ENSG00000253492	5	70132679	70132973
GUSBP14	ENSG00000253816	5	70219918	70258930
GTF2H2B	ENSG00000226259	5	70415352	70447526
NAIPP1	ENSG00000250687	5	70473448	70478581
GUSBP15	ENSG00000196302	5	70516387	70555266
GUSBP16	ENSG00000253366	5	70751184	70795914
CDH12P1	ENSG00000254335	5	70860285	70860579
SERF1A	ENSG00000172058	5	70900669	70918530
SMN1	ENSG00000172062	5	70925030	70953942
NAIP	ENSG00000249437	5	70968166	71025339
GTF2H2	ENSG00000145736	5	71035016	71067689
OCLNP1	ENSG00000230847	5	71074225	71093193
NAIPP4	ENSG00000251634	5	71102898	71128753
CDH12P4	ENSG00000253900	5	71132993	71133287
GUSBP9	ENSG00000215630	5	71197646	71208130
GUSBP17	ENSG00000235558	5	71220356	71259238
LINC02197	ENSG00000250387	5	71337182	71446772
PMCHL2	ENSG00000290836	5	71375786	71385993
PMCHL2	ENSG00000169040	5	71375830	71376336
BDP1	ENSG00000145734	5	71455651	71567820
HMGN1P12	ENSG00000247911	5	71537652	71537846
MCCC2	ENSG00000131844	5	71579531	71658706
CARTPT	ENSG00000164326	5	71719275	71721048
MAP1B	ENSG00000131711	5	72107234	72209565
MIR4803	ENSG00000264099	5	72169467	72169540
MRPS27	ENSG00000113048	5	72214953	72321717
RN7SL153P	ENSG00000244748	5	72314397	72314688
PTCD2	ENSG00000049883	5	72320367	72368395
YBX1P5	ENSG00000251108	5	72417489	72418335
ZNF366	ENSG00000178175	5	72439903	72507410
LINC02056	ENSG00000248371	5	72574120	72660669
RPL7P22	ENSG00000226544	5	72725419	72726151
H2BL1P	ENSG00000223497	5	72733833	72734209
Y_RNA	ENSG00000206770	5	72768702	72768811
TNPO1-DT	ENSG00000249085	5	72794405	72816565
TNPO1	ENSG00000083312	5	72816312	72916733
MIR4804	ENSG00000263593	5	72878591	72878663
RPL35AP13	ENSG00000242602	5	72878868	72879185
FCHO2-DT	ENSG00000272081	5	72955206	72955699
FCHO2	ENSG00000157107	5	72956041	73090522
CHP1P1	ENSG00000248930	5	73020700	73021279
TMEM171	ENSG00000157111	5	73120569	73131809
TMEM174	ENSG00000164325	5	73173193	73175143
LINC02230	ENSG00000251543	5	73337906	73338533
FOXD1	ENSG00000251493	5	73444827	73448777
FOXD1-AS1	ENSG00000247993	5	73446357	73446984
LINC01385	ENSG00000251604	5	73451498	73453395
LINC01386	ENSG00000251324	5	73454187	73472896
BTF3-DT	ENSG00000272525	5	73497549	73498386
BTF3	ENSG00000145741	5	73498408	73505667
