ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
663	"ENSG00000197993.3"	"KEL"	chr7	-	142641253	142641487	142641409	142641487	142640869	142640970	663	1,0	193,101	0,0	7,5	197	99	0.120862223173	1.0	0.003,0.0	0.0,0.0	0.002
6643	"ENSG00000168803.10"	"ADAL"	chr15	+	43643138	43643239	43643138	43643208	43643948	43646096	6643	4,6	0,0	14,12	1,0	129	99	1	1.0	1.0,1.0	0.915,1.0	0.042
6644	"ENSG00000168803.10"	"ADAL"	chr15	+	43622871	43623057	43622871	43622916	43624097	43624198	6644	93,77	0,5	95,78	4,3	197	99	0.646946500463	1.0	1.0,0.886	0.923,0.929	0.017
6649	"ENSG00000157538.9"	"DSCR3"	chr21	-	38605527	38605743	38605662	38605743	38604677	38604752	6649	1,0	142,91	0,0	5,4	197	99	1	1.0	0.004,0.0	0.0,0.0	0.002
6651	"ENSG00000157538.9"	"DSCR3"	chr21	-	38600523	38600608	38600542	38600608	38599954	38600107	6651	68,99	0,1	51,35	1,1	117	99	0.231453250432	1.0	1.0,0.988	0.977,0.967	0.022
6652	"ENSG00000084463.3"	"WBP11"	chr12	-	14941884	14942110	14941947	14942110	14939409	14940432	6652	266,122	1,0	8,11	0,0	161	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
6653	"ENSG00000084463.3"	"WBP11"	chr12	-	14947463	14947670	14947470	14947670	14946697	14946856	6653	1,0	396,220	0,0	12,9	105	99	1	1.0	0.002,0.0	0.0,0.0	0.001
6654	"ENSG00000084463.3"	"WBP11"	chr12	-	14947470	14947715	14947550	14947715	14946697	14946856	6654	396,220	0,1	15,14	0,0	178	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
6655	"ENSG00000084463.3"	"WBP11"	chr12	-	14952490	14952662	14952568	14952662	14949740	14949937	6655	3,1	402,221	0,0	12,9	176	99	0.289451479226	1.0	0.004,0.003	0.0,0.0	0.004
6656	"ENSG00000084463.3"	"WBP11"	chr12	-	14944006	14944183	14944102	14944183	14943622	14943683	6656	3,3	470,257	0,0	12,10	194	99	0.393700623142	1.0	0.003,0.006	0.0,0.0	0.005
6658	"ENSG00000024048.6"	"UBR2"	chr6	+	42600542	42600642	42600542	42600634	42603155	42603284	6658	90,45	2,0	18,23	0,0	106	99	0.537026643313	1.0	0.977,1.0	1.0,1.0	-0.012
665	"ENSG00000197993.3"	"KEL"	chr7	-	142641628	142641828	142641729	142641828	142641253	142641487	665	1,0	205,120	0,0	29,30	197	99	1	1.0	0.002,0.0	0.0,0.0	0.001
6660	"ENSG00000024048.6"	"UBR2"	chr6	+	42613203	42613328	42613203	42613307	42615855	42615908	6660	121,57	1,0	4,3	0,0	119	99	1	1.0	0.99,1.0	1.0,1.0	-0.005
6662	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41624891	41625248	41624891	41625193	41634583	41634652	6662	1809,1363	11,14	1382,978	8,5	153	99	0.390881580093	1.0	0.991,0.984	0.991,0.992	-0.004
6663	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41625052	41625262	41625052	41625248	41634583	41634652	6663	2,0	883,499	0,0	458,499	112	99	1	1.0	0.002,0.0	0.0,0.0	0.001
6664	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41625068	41625313	41625068	41625248	41634583	41634652	6664	6,0	883,499	0,0	29,28	163	99	1	1.0	0.004,0.0	0.0,0.0	0.002
6667	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41641265	41641439	41641265	41641405	41643230	41643345	6667	862,362	1,0	120,155	0,0	132	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
6668	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41641275	41641439	41641275	41641405	41643185	41643345	6668	920,410	3,0	58,54	0,0	132	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
6669	"ENSG00000137804.8"	"NUSAP1"	chr15	+	41663724	41663950	41663724	41663882	41669393	41669502	6669	5,2	154,81	0,0	1,1	166	99	1	1.0	0.019,0.015	0.0,0.0	0.017
6671	"ENSG00000092847.6"	"AGO1"	chr1	+	36379784	36379905	36379784	36379875	36380948	36381143	6671	2,2	37,28	0,0	3,2	128	99	1	1.0	0.04,0.052	0.0,0.0	0.046
6672	"ENSG00000092847.6"	"AGO1"	chr1	+	36379442	36379636	36379442	36379602	36379784	36379875	6672	0,3	41,43	1,0	39,38	132	99	0.591902118239	1.0	0.0,0.05	0.019,0.0	0.016
6673	"ENSG00000092847.6"	"AGO1"	chr1	+	36367548	36367680	36367548	36367671	36367804	36367938	6673	2,2	63,60	5,3	94,57	107	99	0.594895961882	1.0	0.029,0.03	0.047,0.046	-0.017
6674	"ENSG00000004700.11"	"RECQL"	chr12	-	21627774	21627929	21627800	21627929	21626484	21626576	6674	127,68	0,1	6,5	0,0	124	99	1	1.0	1.0,0.982	1.0,1.0	-0.009
6676	"ENSG00000004700.11"	"RECQL"	chr12	-	21654346	21654485	21654429	21654485	21654103	21654149	6676	17,7	0,2	1,1	0,0	181	99	1	1.0	1.0,0.657	1.0,1.0	-0.171
6678	"ENSG00000004700.11"	"RECQL"	chr12	-	21654396	21654603	21654429	21654603	21654103	21654149	6678	7,5	0,2	1,1	0,0	131	99	1	1.0	1.0,0.654	1.0,1.0	-0.173
667	"ENSG00000197993.3"	"KEL"	chr7	-	142657899	142658057	142658014	142658057	142655390	142655515	667	2,0	15,56	0,0	22,23	197	99	0.835577577869	1.0	0.063,0.0	0.0,0.0	0.032
6680	"ENSG00000169683.3"	"LRRC45"	chr17	+	79986488	79986611	79986488	79986559	79986968	79987061	6680	2,2	13,3	0,0	0,1	150	99	1	1.0	0.092,0.306	NA,0.0	0.199
6681	"ENSG00000169683.3"	"LRRC45"	chr17	+	79985549	79985734	79985549	79985627	79985886	79986022	6681	1,3	19,4	2,2	15,14	197	99	0.8511782345	1.0	0.026,0.274	0.063,0.067	0.085
6685	"ENSG00000087586.13"	"AURKA"	chr20	-	54963367	54963562	54963440	54963562	54963211	54963258	6685	15,7	2,0	0,1	0,0	171	99	1	1.0	0.813,1.0	NA,1.0	-0.094
6689	"ENSG00000087586.13"	"AURKA"	chr20	-	54966998	54967351	54967209	54967351	54965611	54965721	6689	25,26	20,8	13,10	14,10	197	99	0.160195078512	1.0	0.386,0.62	0.318,0.334	0.177
668	"ENSG00000116918.9"	"TSNAX"	chr1	+	231699210	231699454	231699210	231699375	231700273	231702270	668	14,13	22,33	3,3	13,9	177	99	0.481385617824	1.0	0.263,0.181	0.114,0.157	0.086
6690	"ENSG00000087586.13"	"AURKA"	chr20	-	54967209	54967351	54967223	54967351	54965611	54965721	6690	20,8	33,23	14,10	35,27	112	99	0.515098316529	1.0	0.349,0.235	0.261,0.247	0.038
6692	"ENSG00000170222.11"	"ADPRM"	chr17	+	10608226	10608932	10608226	10608844	10609754	10609871	6692	40,27	25,25	12,9	17,12	186	99	0.117954965294	1.0	0.46,0.365	0.273,0.285	0.133
6695	"ENSG00000115073.6"	"ACTR1B"	chr2	-	98275814	98275940	98275857	98275940	98275429	98275466	6695	35,19	0,1	14,15	0,0	141	99	1	1.0	1.0,0.93	1.0,1.0	-0.035
6696	"ENSG00000115073.6"	"ACTR1B"	chr2	-	98274889	98275466	98275429	98275466	98274686	98274779	6696	59,21	0,1	4,4	0,0	197	99	1	1.0	1.0,0.913	1.0,1.0	-0.043
6697	"ENSG00000115073.6"	"ACTR1B"	chr2	-	98273529	98273655	98273614	98273655	98272430	98273423	6697	2,0	70,31	0,0	33,30	183	99	0.740482644599	1.0	0.015,0.0	0.0,0.0	0.007
6698	"ENSG00000056097.11"	"ZFR"	chr5	-	32380029	32380278	32380180	32380278	32379220	32379316	6698	2,0	155,91	0,0	8,8	197	99	0.209461707556	1.0	0.006,0.0	0.0,0.0	0.003
6699	"ENSG00000056097.11"	"ZFR"	chr5	-	32395237	32395457	32395264	32395457	32390409	32390543	6699	3,4	274,150	0,0	37,29	125	99	0.481030620467	1.0	0.009,0.021	0.0,0.0	0.015
669	"ENSG00000116918.9"	"TSNAX"	chr1	+	231678205	231678357	231678205	231678299	231696873	231696975	669	389,262	1,0	25,19	0,0	156	99	0.169664919047	1.0	0.996,1.0	1.0,1.0	-0.002
66	"ENSG00000111266.4"	"DUSP16"	chr12	-	12672743	12672934	12672795	12672934	12653452	12653616	66	0,1	37,10	0,0	3,3	150	99	1	1.0	0.0,0.062	0.0,0.0	0.031
6700	"ENSG00000056097.11"	"ZFR"	chr5	-	32390380	32390543	32390409	32390543	32388574	32388780	6700	265,163	1,0	43,53	0,0	127	99	1	1.0	0.995,1.0	1.0,1.0	-0.002
6702	"ENSG00000232065.1"	"LINC01063"	chr3	-	196359258	196359458	196359330	196359458	196358368	196358516	6702	0,2	2,2	1,1	0,0	170	99	0.0684295301851	1.0	0.0,0.368	1.0,1.0	-0.816
6703	"ENSG00000047249.12"	"ATP6V1H"	chr8	-	54745329	54745569	54745543	54745569	54742003	54742093	6703	6,1	190,108	0,0	4,2	197	99	1	1.0	0.016,0.005	0.0,0.0	0.011
6707	"ENSG00000047249.12"	"ATP6V1H"	chr8	-	54755593	54755819	54755623	54755819	54754137	54754285	6707	15,43	1,0	12,14	0,0	128	99	1	1.0	0.921,1.0	1.0,1.0	-0.039
6708	"ENSG00000092621.7"	"PHGDH"	chr1	+	120283008	120283141	120283008	120283128	120284389	120284499	6708	200,111	2,0	195,143	1,1	111	99	0.917840410914	1.0	0.989,1.0	0.994,0.992	0.001
6709	"ENSG00000092621.7"	"PHGDH"	chr1	+	120284389	120284520	120284389	120284499	120285429	120285667	6709	120,200	1,2	94,97	0,0	119	99	0.52084732551	1.0	0.99,0.988	1.0,1.0	-0.011
670	"ENSG00000116918.9"	"TSNAX"	chr1	+	231664400	231664572	231664400	231664515	231665000	231665105	670	518,218	2,0	86,81	0,0	155	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
6710	"ENSG00000197312.7"	"DDI2"	chr1	+	15978200	15978432	15978200	15978390	15983111	15983174	6710	4,4	78,42	0,0	20,16	140	99	0.327979873897	1.0	0.035,0.063	0.0,0.0	0.049
6711	"ENSG00000166333.9"	"ILK"	chr11	+	6629870	6630020	6629870	6629964	6630114	6630639	6711	365,209	1,0	21,17	0,0	154	99	0.132337475668	1.0	0.996,1.0	1.0,1.0	-0.002
6712	"ENSG00000166333.9"	"ILK"	chr11	+	6625003	6625107	6625003	6625052	6625409	6625590	6712	2,7	71,65	3,1	72,48	153	99	0.38152523809	1.0	0.018,0.065	0.026,0.013	0.022
6713	"ENSG00000166333.9"	"ILK"	chr11	+	6624987	6625107	6624987	6625052	6625455	6625590	6713	1,5	37,58	2,1	40,27	153	99	0.895388818535	1.0	0.017,0.053	0.031,0.023	0.008
6714	"ENSG00000176700.15"	"SCAND2P"	chr15	+	85175057	85175569	85175057	85175529	85180577	85180651	6714	6,0	1,4	0,0	2,3	138	99	1	1.0	0.811,0.0	0.0,0.0	0.406
6715	"ENSG00000116954.7"	"RRAGC"	chr1	-	39322543	39322652	39322550	39322652	39321379	39321579	6715	2,0	306,117	0,0	13,14	105	99	0.17614107309	1.0	0.006,0.0	0.0,0.0	0.003
6716	"ENSG00000116954.7"	"RRAGC"	chr1	-	39311610	39311807	39311668	39311807	39303869	39305376	6716	218,102	0,1	3,2	0,0	156	99	1	1.0	1.0,0.985	1.0,1.0	-0.008
6717	"ENSG00000116954.7"	"RRAGC"	chr1	-	39321340	39321579	39321379	39321579	39318045	39318160	6717	1,0	230,122	0,0	3,3	137	99	1	1.0	0.003,0.0	0.0,0.0	0.002
6720	"ENSG00000148773.8"	"MKI67"	chr10	-	129911690	129911917	129911729	129911917	129910396	129910709	6720	237,109	0,1	12,20	0,0	137	99	0.133457227156	1.0	1.0,0.987	1.0,1.0	-0.006
6721	"ENSG00000148773.8"	"MKI67"	chr10	-	129914575	129914800	129914754	129914800	129913191	129914271	6721	0,3	49,14	0,0	2,1	197	99	1	1.0	0.0,0.097	0.0,0.0	0.049
6722	"ENSG00000230910.2"	"RP3-525N10.2"	chr6	-	69343939	69344150	69344076	69344150	69342554	69342948	6722	1,0	2,0	0,0	0,1	197	99	1	1.0	0.201,NA	NA,0.0	0.201
6724	"ENSG00000165271.12"	"NOL6"	chr9	-	33463729	33463918	33463828	33463918	33463244	33463439	6724	2,0	91,62	0,0	6,5	197	99	1	1.0	0.011,0.0	0.0,0.0	0.005
6725	"ENSG00000165271.12"	"NOL6"	chr9	-	33469415	33469653	33469496	33469653	33469204	33469339	6725	1,0	66,31	0,0	11,9	179	99	0.415276623065	1.0	0.008,0.0	0.0,0.0	0.004
6726	"ENSG00000165271.12"	"NOL6"	chr9	-	33468007	33468167	33468027	33468167	33467688	33467866	6726	1,7	26,24	1,1	21,15	118	99	0.542550765783	1.0	0.031,0.197	0.038,0.053	0.069
6727	"ENSG00000165271.12"	"NOL6"	chr9	-	33468736	33468870	33468749	33468870	33468505	33468564	6727	1,0	71,41	0,0	26,25	111	99	0.810544848299	1.0	0.012,0.0	0.0,0.0	0.006
6728	"ENSG00000185189.11"	"NRBP2"	chr8	-	144921680	144921997	144921907	144921997	144921485	144921580	6728	10,13	1,0	31,22	0,0	197	99	0.234247271585	1.0	0.834,1.0	1.0,1.0	-0.083
672	"ENSG00000087842.6"	"PIR"	chrX	-	15511312	15511464	15511419	15511464	15509284	15509432	672	19,14	1,0	15,11	0,0	197	99	1	1.0	0.905,1.0	1.0,1.0	-0.047
6730	"ENSG00000104517.8"	"UBR5"	chr8	-	103292528	103292695	103292621	103292695	103291263	103291436	6730	1,0	177,119	0,0	163,172	191	99	1	1.0	0.003,0.0	0.0,0.0	0.002
6732	"ENSG00000104517.8"	"UBR5"	chr8	-	103301680	103301836	103301756	103301836	103300374	103300494	6732	443,244	1,0	372,271	2,1	174	99	1	1.0	0.996,1.0	0.991,0.994	0.006
6733	"ENSG00000104517.8"	"UBR5"	chr8	-	103335538	103335761	103335723	103335761	103326971	103327081	6733	69,40	2,0	5,5	0,0	197	99	1	1.0	0.945,1.0	1.0,1.0	-0.028
6735	"ENSG00000104517.8"	"UBR5"	chr8	-	103281146	103281290	103281205	103281290	103279174	103279235	6735	1,0	86,44	0,0	25,30	157	99	1	1.0	0.007,0.0	0.0,0.0	0.004
6737	"ENSG00000104517.8"	"UBR5"	chr8	-	103281150	103281364	103281205	103281364	103279174	103279235	6737	6,0	41,38	0,0	14,17	153	99	0.349334856378	1.0	0.087,0.0	0.0,0.0	0.043
673	"ENSG00000171202.2"	"TMEM126A"	chr11	+	85365079	85365300	85365079	85365278	85366637	85366752	673	86,183	7,11	88,61	3,1	120	99	0.207596665993	1.0	0.91,0.932	0.96,0.981	-0.049
6740	"ENSG00000104517.8"	"UBR5"	chr8	-	103326031	103326144	103326103	103326144	103324569	103324713	6740	62,28	1,0	3,2	0,0	170	99	1	1.0	0.973,1.0	1.0,1.0	-0.014
6742	"ENSG00000104517.8"	"UBR5"	chr8	-	103300339	103300494	103300374	103300494	103299660	103299792	6742	5,5	1,0	0,0	0,1	133	99	1	1.0	0.788,1.0	NA,0.0	0.894
6743	"ENSG00000104517.8"	"UBR5"	chr8	-	103300374	103300536	103300382	103300536	103299660	103299792	6743	6,1	210,86	1,1	130,105	106	99	0.344241752755	1.0	0.026,0.011	0.007,0.009	0.01
6744	"ENSG00000104517.8"	"UBR5"	chr8	-	103291250	103291487	103291263	103291487	103289199	103289420	6744	1,0	14,9	0,0	1,1	111	99	1	1.0	0.06,0.0	0.0,0.0	0.03
6746	"ENSG00000104517.8"	"UBR5"	chr8	-	103287742	103287847	103287748	103287847	103284756	103285000	6746	0,2	320,139	1,1	205,140	104	99	0.807703642013	1.0	0.0,0.014	0.005,0.007	0.001
6747	"ENSG00000104517.8"	"UBR5"	chr8	-	103323962	103324164	103324085	103324164	103323526	103323724	6747	10,30	0,1	22,33	0,0	197	99	1	1.0	1.0,0.938	1.0,1.0	-0.031
6748	"ENSG00000104517.8"	"UBR5"	chr8	-	103284756	103285000	103284901	103285000	103283361	103283473	6748	245,71	3,0	80,92	0,0	197	99	0.818630705915	1.0	0.976,1.0	1.0,1.0	-0.012
6749	"ENSG00000166881.5"	"TMEM194A"	chr12	-	57456890	57457127	57456901	57457127	57454554	57454728	6749	1,0	97,51	0,0	10,14	109	99	1	1.0	0.009,0.0	0.0,0.0	0.004
6751	"ENSG00000166881.5"	"TMEM194A"	chr12	-	57456867	57457091	57456901	57457091	57454554	57454728	6751	2,0	7,40	0,0	14,17	132	99	0.2736989944	1.0	0.176,0.0	0.0,0.0	0.088
6752	"ENSG00000166881.5"	"TMEM194A"	chr12	-	57454519	57454728	57454554	57454728	57449430	57453842	6752	8,2	224,106	0,0	45,54	133	99	0.428995662729	1.0	0.026,0.014	0.0,0.0	0.02
6753	"ENSG00000166881.5"	"TMEM194A"	chr12	-	57464456	57464676	57464602	57464676	57458428	57458522	6753	1,4	16,2	2,1	5,3	197	99	0.657477190574	1.0	0.03,0.501	0.167,0.143	0.111
6754	"ENSG00000166881.5"	"TMEM194A"	chr12	-	57464456	57464676	57464602	57464676	57463016	57463089	6754	31,20	1,4	27,23	3,2	197	99	0.805066885542	1.0	0.94,0.715	0.819,0.852	-0.008
6755	"ENSG00000166881.5"	"TMEM194A"	chr12	-	57466513	57466695	57466570	57466695	57464456	57464676	6755	1,0	123,59	0,0	33,37	155	99	1	1.0	0.005,0.0	0.0,0.0	0.003
6756	"ENSG00000140464.15"	"PML"	chr15	+	74325496	74325763	74325496	74325755	74326818	74326946	6756	3,6	24,58	3,1	37,23	106	99	0.646346723117	1.0	0.105,0.088	0.07,0.039	0.042
6757	"ENSG00000140464.15"	"PML"	chr15	+	74326703	74326946	74326703	74326871	74327483	74327676	6757	21,9	3,1	1,1	0,0	173	99	1	1.0	0.8,0.837	1.0,1.0	-0.181
6759	"ENSG00000164327.8"	"RICTOR"	chr5	-	38953543	38953655	38953562	38953655	38953086	38953193	6759	1,1	15,26	0,0	27,23	117	99	0.39943324881	1.0	0.053,0.032	0.0,0.0	0.042
675	"ENSG00000171202.2"	"TMEM126A"	chr11	+	85359010	85359133	85359010	85359049	85361292	85361385	675	6,107	0,1	32,33	0,0	182	99	1	1.0	1.0,0.983	1.0,1.0	-0.008
6760	"ENSG00000113387.7"	"SUB1"	chr5	+	32598967	32599175	32598967	32599080	32601110	32601199	6760	2483,1275	0,2	515,465	0,0	193	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
6761	"ENSG00000113387.7"	"SUB1"	chr5	+	32591668	32591784	32591668	32591723	32599066	32599080	6761	541,236	22,7	73,69	0,0	159	99	0.156123009678	1.0	0.939,0.955	1.0,1.0	-0.053
6762	"ENSG00000113387.7"	"SUB1"	chr5	+	32591668	32591791	32591668	32591723	32599066	32599080	6762	931,1406	0,8	1713,1561	2,2	166	99	1	1.0	1.0,0.991	0.998,0.998	-0.002
6763	"ENSG00000113387.7"	"SUB1"	chr5	+	32591668	32591791	32591668	32591784	32599066	32599080	6763	2707,1243	0,1	330,322	0,0	105	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
6764	"ENSG00000113387.7"	"SUB1"	chr5	+	32588617	32588767	32588617	32588690	32591668	32591791	6764	2,15	604,835	4,1	842,756	175	99	1	1.0	0.002,0.01	0.003,0.001	0.004
676	"ENSG00000216937.7"	"CCDC7"	chr10	+	32735067	32735559	32735067	32735325	32740519	32740849	676	2,0	7,2	1,1	4,3	197	99	0.750274853258	1.0	0.126,0.0	0.112,0.143	-0.065
6771	"ENSG00000160741.12"	"CRTC2"	chr1	-	153930820	153931040	153930847	153931040	153927348	153927642	6771	36,21	2,0	5,7	0,0	125	99	1	1.0	0.934,1.0	1.0,1.0	-0.033
6773	"ENSG00000163808.12"	"KIF15"	chr3	+	44893278	44893452	44893278	44893444	44893699	44893831	6773	2,1	137,67	0,0	7,8	106	99	1	1.0	0.013,0.014	0.0,0.0	0.013
6774	"ENSG00000163808.12"	"KIF15"	chr3	+	44890012	44890127	44890012	44890050	44893278	44893444	6774	5,2	2,19	0,0	5,6	175	99	1	1.0	0.586,0.056	0.0,0.0	0.321
6775	"ENSG00000163808.12"	"KIF15"	chr3	+	44803212	44803376	44803212	44803346	44816745	44816929	6775	44,28	3,0	2,2	0,0	128	99	1	1.0	0.919,1.0	1.0,1.0	-0.04
6776	"ENSG00000163808.12"	"KIF15"	chr3	+	44871462	44871708	44871462	44871567	44872387	44872510	6776	5,9	96,44	0,0	4,4	197	99	1	1.0	0.026,0.093	0.0,0.0	0.059
6777	"ENSG00000163808.12"	"KIF15"	chr3	+	44841805	44842037	44841805	44841929	44842941	44843018	6777	4,2	32,36	0,0	3,2	197	99	1	1.0	0.059,0.027	0.0,0.0	0.043
677	"ENSG00000111846.11"	"GCNT2"	chr6	+	10528863	10530069	10528863	10529074	10621583	10621676	677	2,1	0,4	1,1	1,1	197	99	1	1.0	1.0,0.112	0.334,0.334	0.222
6781	"ENSG00000147130.10"	"ZMYM3"	chrX	-	70466444	70466542	70466480	70466542	70466202	70466362	6781	51,51	21,14	60,33	15,11	134	99	0.545237739711	1.0	0.642,0.729	0.747,0.689	-0.032
6782	"ENSG00000092208.12"	"GEMIN2"	chr14	+	39583509	39583679	39583509	39583599	39584032	39584117	6782	111,83	6,3	123,93	7,4	178	99	0.890921927915	1.0	0.911,0.939	0.907,0.928	0.008
6786	"ENSG00000198478.6"	"SH3BGRL2"	chr6	+	80340999	80341223	80340999	80341181	80383330	80383516	6786	68,40	2,0	3,3	0,0	140	99	1	1.0	0.96,1.0	1.0,1.0	-0.02
6787	"ENSG00000003056.3"	"M6PR"	chr12	-	9095948	9096016	9096000	9096016	9095011	9095138	6787	1,0	300,157	0,0	53,53	150	99	1	1.0	0.002,0.0	0.0,0.0	0.001
6789	"ENSG00000003056.3"	"M6PR"	chr12	-	9098824	9099001	9098885	9099001	9098013	9098180	6789	279,150	0,2	14,10	0,0	159	99	1	1.0	1.0,0.979	1.0,1.0	-0.01
678	"ENSG00000135316.13"	"SYNCRIP"	chr6	-	86332297	86332485	86332304	86332485	86328985	86329135	678	1,0	1,5	0,0	3,5	105	99	1	1.0	0.485,0.0	0.0,0.0	0.242
6790	"ENSG00000003056.3"	"M6PR"	chr12	-	9097844	9098075	9098013	9098075	9096396	9096506	6790	0,2	235,154	0,0	62,70	197	99	1	1.0	0.0,0.006	0.0,0.0	0.003
6792	"ENSG00000147905.13"	"ZCCHC7"	chr9	+	37120535	37120628	37120535	37120620	37126308	37126939	6792	1,7	84,85	2,2	71,60	106	99	0.613622671359	1.0	0.011,0.071	0.026,0.03	0.013
6793	"ENSG00000147905.13"	"ZCCHC7"	chr9	+	37120559	37120628	37120559	37120624	37126308	37126939	6793	0,0	2,0	1,1	0,0	102	99	1	1.0	0.0,NA	1.0,1.0	-1.0
6794	"ENSG00000147905.13"	"ZCCHC7"	chr9	+	37120601	37120773	37120601	37120624	37126308	37126939	6794	0,0	2,0	2,2	0,0	197	99	1	1.0	0.0,NA	1.0,1.0	-1.0
6795	"ENSG00000147905.13"	"ZCCHC7"	chr9	+	37120601	37120773	37120601	37120628	37126308	37126939	6795	2,0	1,0	3,2	2,2	197	99	1	1.0	0.501,NA	0.43,0.334	0.119
6796	"ENSG00000147905.13"	"ZCCHC7"	chr9	+	37304184	37304310	37304184	37304228	37305540	37305711	6796	297,163	2,0	124,137	0,0	180	99	0.7943417882	1.0	0.988,1.0	1.0,1.0	-0.006
6798	"ENSG00000130713.11"	"EXOSC2"	chr9	+	133572968	133573638	133572968	133573014	133574715	133574781	6798	82,84	3,6	102,91	2,2	197	99	0.150204318013	1.0	0.932,0.876	0.962,0.958	-0.056
6799	"ENSG00000130713.11"	"EXOSC2"	chr9	+	133570878	133570993	133570878	133570980	133572922	133573014	6799	35,19	3,1	1,1	0,0	111	99	1	1.0	0.912,0.944	1.0,1.0	-0.072
679	"ENSG00000135316.13"	"SYNCRIP"	chr6	-	86332199	86332446	86332297	86332446	86328985	86329135	679	71,317	1,0	206,433	0,0	196	99	0.436417746145	1.0	0.973,1.0	1.0,1.0	-0.014
67	"ENSG00000161395.8"	"PGAP3"	chr17	-	37829766	37830307	37830245	37830307	37829303	37829508	67	3,0	1,0	0,1	0,0	197	99	1	1.0	0.601,NA	NA,1.0	-0.399
6800	"ENSG00000163528.8"	"CHCHD4"	chr3	-	14166154	14166358	14166356	14166358	14157925	14158024	6800	67,32	2,0	33,34	0,0	197	99	1	1.0	0.944,1.0	1.0,1.0	-0.028
6803	"ENSG00000163528.8"	"CHCHD4"	chr3	-	14163416	14163586	14163510	14163586	14157925	14158024	6803	6,0	0,0	10,8	0,1	192	99	1	1.0	1.0,NA	1.0,0.805	0.097
6806	"ENSG00000168067.7"	"MAP4K2"	chr11	-	64559643	64559894	64559835	64559894	64559380	64559558	6806	6,6	2,0	1,1	0,0	197	99	1	1.0	0.601,1.0	1.0,1.0	-0.2
6807	"ENSG00000079805.12"	"DNM2"	chr19	+	10906736	10906875	10906736	10906854	10909161	10909248	6807	412,232	3,0	365,267	1,1	119	99	1	1.0	0.991,1.0	0.997,0.996	-0.001
6809	"ENSG00000079805.12"	"DNM2"	chr19	+	10883154	10883367	10883154	10883304	10886378	10886582	6809	3,0	453,212	0,0	152,152	161	99	1	1.0	0.004,0.0	0.0,0.0	0.002
680	"ENSG00000135316.13"	"SYNCRIP"	chr6	-	86332199	86332405	86332304	86332405	86328985	86329135	680	572,550	21,11	617,611	13,8	197	99	0.0980703504104	1.0	0.932,0.962	0.96,0.975	-0.02
6811	"ENSG00000104412.3"	"EMC2"	chr8	+	109462659	109462721	109462659	109462676	109465290	109465376	6811	94,65	2,0	6,4	0,0	143	99	1	1.0	0.97,1.0	1.0,1.0	-0.015
6812	"ENSG00000107864.10"	"CPEB3"	chr10	-	93952233	93952393	93952302	93952393	93940719	93940776	6812	0,2	0,2	2,1	1,1	167	99	1	1.0	NA,0.372	0.542,0.372	-0.085
6813	"ENSG00000049860.9"	"HEXB"	chr5	+	73985152	73985401	73985152	73985298	73989463	73989529	6813	12,8	292,149	0,0	25,25	197	99	0.482997290902	1.0	0.02,0.026	0.0,0.0	0.023
6814	"ENSG00000049860.9"	"HEXB"	chr5	+	74014733	74014845	74014733	74014796	74016252	74016343	6814	4,9	336,206	2,1	52,44	147	99	0.341347874235	1.0	0.008,0.029	0.025,0.015	-0.001
6816	"ENSG00000130164.7"	"LDLR"	chr19	+	11233849	11234020	11233849	11233899	11238683	11238761	6816	301,159	1,0	56,80	0,0	197	99	0.796685993186	1.0	0.993,1.0	1.0,1.0	-0.004
6817	"ENSG00000130164.7"	"LDLR"	chr19	+	11200138	11200291	11200138	11200181	11210898	11211021	6817	231,97	0,2	9,10	0,0	197	99	1	1.0	1.0,0.961	1.0,1.0	-0.02
6818	"ENSG00000130164.7"	"LDLR"	chr19	+	11217240	11217481	11217240	11217363	11218067	11218190	6818	4,1	193,104	0,0	20,25	197	99	0.977583846793	1.0	0.01,0.005	0.0,0.0	0.007
681	"ENSG00000135316.13"	"SYNCRIP"	chr6	-	86332199	86332446	86332304	86332446	86328535	86328657	681	8,8	1,0	2,1	0,0	197	99	1	1.0	0.801,1.0	1.0,1.0	-0.099
6820	"ENSG00000168014.12"	"C2CD3"	chr11	-	73829244	73829427	73829272	73829427	73825428	73825638	6820	0,2	19,10	0,0	1,1	126	99	1	1.0	0.0,0.136	0.0,0.0	0.068
